PatientID	DU0098	DU0099	TT0040	TT0041	TT0046	TT0047	TT0044	TT0045	KL0014	DU0091	TT0048	DU0093	DU0094	DU0095	DU0096	DU0097	DU0010	DU0011	DU0012	DU0013	DU0014	DU0015	DU0016	DU0017	DU0018	DU0019	KL0006	KL0005	KL0004	DU0087	DU0085	DU0084	DU0083	DU0082	DU0081	DU0080	DU0088	TT0050	KL0009	KL0008	TT0055	TT0054	TT0057	TT0056	KL0003	KL0002	KL0001	CH0050	CH0051	CH0052	CH0053	TT0042	DU0009	DU0008	DU0007	DU0006	DU0005	DU0004	DU0003	DU0002	DU0001	CH0010	CH0012	CH0013	DU0090	CH0049	CH0043	CH0041	CH0040	CH0047	CH0046	TT0062	CH0044	DU0100	DU0078	TT0049	DU0072	DU0073	DU0070	DU0071	DU0076	DU0077	DU0074	DU0075	KL0012	DU0038	SG0009	SG0001	SG0002	SG0003	SG0004	SG0006	SG0007	DU0069	DU0068	DU0039	CH0038	CH0039	CH0036	CH0037	CH0034	CH0035	DU0065	CH0033	DU0067	CH0031	TT0034	CH0024	CH0027	SG0017	TT0043	SG0012	SG0010	SG0018	DU0054	DU0055	DU0056	DU0057	DU0050	DU0051	DU0052	DU0053	DU0028	DU0058	DU0059	CH0028	TT0008	TT0009	TT0006	TT0007	TT0004	TT0005	CH0021	CH0020	CH0023	TT0001	TT0058	DU0043	DU0042	DU0041	DU0040	DU0047	DU0046	DU0045	DU0044	DU0049	DU0048	CH0019	TT0019	TT0018	TT0015	TT0014	TT0017	TT0016	CH0014	CH0015	CH0016	TT0012	DU0061	DU0060	DU0063	KL0010	CH0002	TT0059	DU0062	SG0013	DU0064	TT0061	CH0006	CH0005	CH0004	CH0003	CH0030	CH0001	DU0066	DU0036	DU0037	DU0034	DU0035	DU0032	DU0033	DU0030	DU0031	TT0020	TT0021	TT0022	TT0023	TT0024	TT0025	TT0026	TT0027	TT0063	TT0028	TT0029	TT0037	TT0036	TT0035	DU0079	TT0033	TT0032	TT0030	TT0039	TT0038	DU0025	DU0024	DU0027	DU0026	DU0021	DU0020	DU0023	DU0022	DU0029	TT0053	TT0052	AL0003	AL0002	AL0004
Pyramidobacter	0.0	0.0	0.0	0.0005157297543158096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010441683173485868	0.0	0.0	0.0	0.0	9.226794860536803e-05	0.0	0.0	0.00019727756999210892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003015681547472028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013147515000065736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012802458260569884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.167932794527624e-05	0.0
Treponema	0.0	0.0	0.0	0.0	0.0007401924489120096	0.010515672396606723	0.0003462603863150953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016136840555776842	0.0	0.0	0.0030349013649619383	0.0	0.0	0.0	0.0	0.0	0.0	0.0001104728249983429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017557412764131924	0.0	0.017728870550177515	0.0006770480674549669	8.022463047585355e-05	0.0	0.0	0.0	0.0	0.0005100479444695463	0.0	0.031945535479193675	0.0013430544899932847	0.00039455513998421784	0.0006085192673063136	0.00018566654499535835	0.0004923682872061676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007599672607058627	0.0013823610698984836	0.0026381129760563705	0.0	0.0	0.0007038288291686824	6.82454098278172e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027506533012848646	0.0008180795597007398	0.0	0.0	0.00014039029006315536	0.00032815576347596307	0.008460787499897765	0.0008992805744423143	0.0009305571694472888	0.0	0.0038006756756756755	0.0	0.0	0.0	0.0	0.0	5.785363276121226e-05	0.0003215951108209257	0.0	0.000236016049934996	0.0	0.004528502929750933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039914848372193024	0.0	0.0	0.0007860090390391423	0.0	0.0	0.0003076292042411712	0.01363088057417849	0.0006624541377904606	0.001071811359072503	0.017361732591041706	0.0	0.0	0.0	0.0	6.067961007543388e-05	0.00010448229025180232	0.00011259993244004056	0.0	0.00023228803499535428	0.0	0.0	0.0	0.0	0.0	0.00045955882356616806	0.0	0.00013544629474842405	0.0001628399299934864	0.0	0.0	0.0	0.0005259006050026295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004679457179732514	0.00018328445999816716	0.00012802458260569884	0.0	0.0	0.0	0.0	0.0	0.0	0.00011785503999646435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023741690340914665	0.016757246375335145	0.000190548781930534	0.00029400235001470013	0.0	0.0	0.00021272070046644156	0.0003481894175874018	0.0	0.00013612850499727746	0.0	0.0	0.0	0.0	0.001623903865649611	0.0	0.0	0.0	0.0	0.0	0.0	9.66090219721701e-05	0.0	0.022175354021711623	0.0	0.0002816504728891881	0.0002450379788362371	0.0
Filifactor	0.0	0.0004449718202770949	0.0	0.0	0.0002467308163040032	0.001213346818840015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004383746419390029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030567018200307644	0.0	0.0	0.0	0.0	0.0	0.0	0.0007140671242575688	0.0	0.001832940561756821	0.000831414684995843	0.00039455513998421784	0.0016227180494862074	0.0007426661699814332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013823610698984836	0.003879577901848243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002045198886753128	0.0	0.0	0.0	0.0	0.0034168564939983633	5.995203762940769e-05	0.0008142375257666685	0.0	0.002639358108108108	0.0	0.0	0.0	0.0	0.0	0.0	0.0006431902216418514	0.0	0.00029502006116889255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006652474712036605	0.0	0.0	0.0	0.0	0.0	0.00020508613616078078	0.0	0.00010191602119853241	0.0	0.0005369608000322177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034466911892433883	0.0	0.00013544629474842405	0.0001628399299934864	0.0	0.0	0.0	0.0005259006050026295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025737014553544038	9.164222999908358e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000381097563861068	0.0	0.0	0.0	0.00031908104569859874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moraxella	0.0	0.001186591514073242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001817520878167336	0.0	0.00016323865387888833	0.0005110732562751077	0.00016860563305372205	0.0	0.0005488474166689076	0.19877603861369272	0.10764690788420424	0.013320869360532835	0.0	0.0001104728249983429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10221360805369524	0.0004613397330249948	0.0	0.0	0.0	0.0	0.0	0.08468734612982025	0.00010766580499730835	0.00012281994755524277	0.0	0.00035623107383682314	0.00010070493749114303	0.0	0.0	0.11772256350842185	0.0	0.0	0.22527817403782371	0.0	0.007464749793447388	0.0	7.07613942334207e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.598767488296434	0.00028918449785821494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17090580070683623	0.00042117086019227386	0.0	0.0	0.0	0.1284168896137526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016079755541046286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003369272233941499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016304347824782073	0.0014475271431864769	0.0	0.0	0.0	0.0	0.00023758612442992171	0.0	0.0	0.06620145631708901	0.0	0.0	0.0030598584788635147	0.0030778164949384437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014152850795755613	0.0	0.0	0.03766495600962335	0.0	0.006639824823345929	0.0	0.0	0.00020218357999999997	0.002482868210083352	0.00022805016998973777	0.0007071302299787862	0.0	0.0	0.0	0.0	0.0	0.0009269558764866839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002840102250056802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012991230805189092	0.00038520801000770414	0.00012950013	0.0	0.0009699321099903006	0.00110639867497234	0.00024919012878975375	0.06637039898462292	0.0009250693790192073	0.0	0.0	0.0	0.0	0.0
Achromobacter	0.0	0.0	0.0	0.0	8.224360543466774e-05	0.0	0.0006925207776267281	0.0	0.00041782729999999995	0.0	0.000969086153108213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002486943546381497	0.0	0.0003588731387214919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001904761903007855	0.0007725261604217203	0.000373366521695678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1422205718464445	0.0004923682872061676	0.0	0.0	0.0	0.0	0.0	0.0	0.002994187752209591	0.00018336848044938944	0.0016366612097548224	0.0	0.0	0.0	0.0	0.0023277467371095664	0.0	0.12890135025692004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065490651749345085	0.0	0.0	0.0	0.0	0.0	0.004773737900047737	0.0	0.0	0.00015884361834604967	0.00012113870500181708	0.0	0.0005225440450026126	0.0006188969902884068	0.0008180795597007398	0.0	0.0	0.0	0.00010938525449198769	0.0	0.004196642684064534	0.0	0.0013694127950273885	0.00021114864864864866	0.0	0.0024591776499508166	0.0	0.0031185031199220375	0.0	0.0010413653447044241	0.0	0.0	0.0005900401223377851	0.0	0.005460841769699654	0.0009508716300285261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002660989874817303	0.00021530843136689006	0.0007467330434823329	0.0001965022622583118	0.009174311926284314	0.00045836516215628863	0.0024610336339293696	0.004463208680660917	0.00020383204239706482	0.00017863522484511945	0.00017898693001073922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007122507150106838	0.0	0.0	0.00011488970464182924	0.0030382310726546464	0.0	0.0002442598949902296	0.008676330545043381	0.0	0.0009080452808164009	0.002103602420010518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025440977000000005	0.00023397286048697666	0.0	0.0	0.0016246379882655232	0.0	0.0	0.0	0.0	0.0	0.0007071302299787862	0.0	0.0	0.0	0.0	0.00042692471645830134	0.001483129404379436	0.0005404309943223937	0.0	0.00045871559633027525	0.0001489314188836249	0.0	0.00045289855000905796	0.0	0.0	0.0	7.100255500142006e-05	0.0	0.00013927576503468218	0.0	0.0	0.0003269683510830344	0.0	0.0	0.00014594279116337915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007351139415083028	0.0026827632446045553
Eikenella	0.0	0.0	0.0	0.004899432696007927	0.0	0.0022244691612053457	0.0	0.0	0.00041782729999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001817520878167336	0.0	0.0	0.0008517887587912784	0.0011802394213743682	0.0	0.0	0.0003530657869158516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011236744147042886	0.0	0.0	0.0	0.0	0.0	0.0008845643500442282	0.00024881810999253547	0.00010556317740978012	0.0	0.0	0.00039277297966189544	0.0	0.0	0.0002028397524327333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015199345264111407	0.0	0.0	0.0	0.0	0.0	6.82454098278172e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043377675178443053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.477651000109553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010107816711826183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006047167899999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010176390800000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001824401369917902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005571030651394251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000829799004979255	0.0	9.66090219721701e-05	0.0	0.0	0.0	0.0	0.0	0.0
Mycoplasma	0.0	0.00014832393675952605	0.0	0.0020629190272658175	0.0	0.0	0.0	0.0	0.00020891364999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001817520878167336	0.00032273680611473004	0.0	0.0	0.001011633788320646	0.0001947040498237849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053374534710954585	0.00031113876724650215	0.0	0.0	0.0006417970338060262	0.0	0.0	0.0	0.00010556317740978012	0.0	0.0002768038408151814	0.06192720606007788	0.0	0.0	0.0	0.0009283327149767916	0.0	0.0	0.00012281994755524277	0.0	0.0	0.0	0.0	0.0	0.0	0.0002338087456789263	0.0	0.0	0.00017537706285488427	0.0	0.0006207324678951601	0.0	0.0	0.0	0.0001364908196556344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002615746800026157	0.0	0.0	0.0	0.0	0.0	0.0	6.876633003143394e-05	0.00030677983551271357	0.0	0.0	0.0	0.0	0.0004881223605725893	0.0014388489231081825	0.0	0.0001643295350032866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015982951499120938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021530843136689006	0.0	0.0	0.0	0.0	0.0	0.0007237635665944447	0.0	0.0007145409093822641	0.00017898693001073922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013147515000065736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001010917909695963	8.4803255e-05	0.00023397286048697666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022805016998973777	0.00011785503999646435	0.0	0.0	0.00022593764000451873	0.0	0.0001423082354865748	0.0	0.0	0.0	0.0	0.0	0.0	0.00045289855000905796	0.000190548781930534	0.0	0.0007350624787936068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025982462110410665	0.00038520801000770414	0.0	0.0	0.0004849660499951503	0.0	0.0	0.0	0.0	0.0013257005107272387	0.0	0.0	0.0	0.0
Pseudomonas	0.0	0.0005932957570366211	0.00116550116497669	0.0	0.08660251666269361	0.0	0.078254847636983	0.19630484989907496	0.0	0.0	0.0004845430740543488	0.0	0.0	0.0	0.0	0.03545569475035456	0.0	0.0	0.0	0.0	0.0	0.01479750778660765	0.0005488474166689076	0.0	0.011932255582623534	0.0	0.04171847799054961	0.0	0.016029666847894204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05095238095801012	0.3320457897176294	0.0004978220305940299	0.0	0.0	0.0	0.00020883366346971736	0.0	0.0	0.0	0.00020401917978802255	0.0005536076766294402	0.03312385440818067	0.0	0.00019727756999210892	0.0	0.00018566654499535835	0.0	0.0	0.0	0.0	0.00035623107383682314	0.0	0.0	0.01890447954100914	0.17502521317381248	0.0	0.0	0.178887303864306	0.00046767216428008116	0.0	0.0018621973936870323	0.002052080382776276	0.07599793404815623	0.0	0.0002729816443102451	0.6173968865608872	0.0	0.0	0.0	0.04245	0.04985739938950143	0.07304439744085964	0.0	0.0	0.0	0.0	0.037862934870378624	0.0	0.0	0.0	0.0	0.16381716679344732	0.001194386385005972	0.0004125979901913543	0.0	0.0	0.0	0.00042117086019227386	0.00032815576347596307	0.0003254149003795568	0.0003597122307770456	0.0	0.3206617002564132	0.0014780405405405406	0.0	0.001180405274976392	0.0	0.08160083159795997	0.006496900903075908	0.38044547295866216	0.015918958030672004	0.0	0.04755723389442146	0.0006405124126417477	0.0018646776748974428	0.004437400950133122	0.4648230988139447	0.0	0.0	0.0	0.0	0.1290010221272114	0.30456226878781745	0.12725	0.007075471698278328	0.0	0.0	0.010510910058014378	0.0008612337154664837	0.42700684504460756	0.008449597167172253	0.0008340283582989531	0.0009167303293133412	0.00010254306808039039	0.12677925214495078	0.45719527109661634	0.0012504465889185156	0.0007159477400429569	0.0	0.0	0.0	0.0001468428766685616	0.0	0.7887368091108558	0.001238599256840446	0.0007649646247168349	0.0	0.0	0.21185737975529642	0.4951668701574275	0.0	0.04081632652836781	0.0	0.02894759051251883	0.001625355546985152	0.0002442598949902296	0.47333615490236663	0.0	0.0010291179839254359	0.006179332105030897	0.0	0.0	0.0	0.000475963827265465	0.0	0.00015375153952937068	0.0	0.013890384409349739	0.0	0.0	0.004324966079999999	0.00023397286048697666	0.0	0.0	0.0033199124116729643	0.0	0.09074546272686365	0.0006065507499999999	0.0	0.006271379704717788	0.42675309368719744	0.34818252126836813	0.0	0.00011296882000225937	0.01907576572	0.024761633704560127	0.0012977382300824699	0.02033371614075646	0.07525982557082576	0.4325178389398573	0.001042519922186119	0.4817188983674791	0.0012077294700241546	0.0	0.05292042335264602	0.0002100178539407305	0.0004970178950099404	0.18113167410667724	0.002228412255557004	0.0	0.0	0.0	0.07123775600857524	0.0	0.13105662582452768	0.0	0.013610683100272213	0.0	0.0	0.0	0.0	0.0	0.0	0.0007400555052157359	0.0006025911444216637	0.0048543689300970866	0.0	0.0	0.004024144871916893
Schwartzia	0.0	0.0	0.0	0.0	8.224360543466774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002458037784978329	0.0	0.00015283509000138542	0.0004513653816358924	8.022463047585355e-05	0.0	0.0	0.00024881810999253547	0.00021112635982008807	0.00010200958989401127	0.0	0.00693898926736539	0.0	0.0	0.011359026366419677	0.00018566654499535835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009938033428459033	0.0	0.000155183114474178	7.07613942334207e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.056935000090854e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00028078057012911845	0.0	0.0	0.0003597122307770456	0.000348958941043024	5.477651000109553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013319126499267448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024125452219814827	0.0	8.931761242255973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023397286048697666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.932559334538304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012991230805189092	0.0	0.0	0.0	0.0004849660499951503	0.0	0.0	9.66090219721701e-05	0.0	6.0259115942256765e-05	0.0	0.0	0.0	0.0
Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097493036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04464063665754787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002458037784978329	0.0	0.00015283509000138542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038098978787235276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46738683730961017	0.0	0.0004676174913578526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005559526667109752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020803357312435045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010448229025180232	0.0	0.0	0.0	0.0	0.002902155885072554	0.00010175010000152625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leuconostoc	0.0017232237499483034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007855459593237909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053425703065894505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015375153952937068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
